"Chromosome","Gene","Position","Strand","CX","PerMeth_S1","Meth_S1","UnMeth_S1","PerMeth_S2","Meth_S2","UnMeth_S2","PerMeth_S3","Meth_S3","UnMeth_S3","PerMeth_S4","Meth_S4","UnMeth_S4","NAs","Zeroth_pos","Zoom_co","Target_info"
"NC_003071.7","AT2G16030",6980323,"-","CHH",0,0,17,0,0,8,0,0,1,0,0,2,0,-5316,2,"T"
"NC_003071.7","AT2G16030",6980324,"-","CHH",0,0,17,0,0,8,0,0,1,0,0,2,0,-5317,2,"T"
"NC_003071.7","AT2G16030",6980327,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2,0,-5320,2,"T"
"NC_003071.7","AT2G16030",6980328,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5321,2,"T"
"NC_003071.7","AT2G16030",6980330,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5323,2,"T"
"NC_003071.7","AT2G16030",6980331,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5324,2,"T"
"NC_003071.7","AT2G16030",6980334,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2,0,-5327,2,"T"
"NC_003071.7","AT2G16030",6980336,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5329,2,"T"
"NC_003071.7","AT2G16030",6980338,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5331,2,"T"
"NC_003071.7","AT2G16030",6980341,"-","CHH",0,0,17,0,0,8,0,0,2,0,0,2,0,-5334,2,"T"
"NC_003071.7","AT2G16030",6980348,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5341,2,"T"
"NC_003071.7","AT2G16030",6980349,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5342,2,"T"
"NC_003071.7","AT2G16030",6980352,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5345,2,"T"
"NC_003071.7","AT2G16030",6980354,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5347,2,"T"
"NC_003071.7","AT2G16030",6980355,"+","CHG",11,1,8,0,0,12,0,0,2,14,1,6,0,-5348,2,"T"
"NC_003071.7","AT2G16030",6980357,"-","CHG",6,1,15,0,0,8,0,0,2,0,0,2,0,-5350,2,"T"
"NC_003071.7","AT2G16030",6980361,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5354,2,"T"
"NC_003071.7","AT2G16030",6980363,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5356,2,"T"
"NC_003071.7","AT2G16030",6980364,"+","CHH",0,0,10,0,0,13,0,0,2,0,0,7,0,-5357,2,"T"
"NC_003071.7","AT2G16030",6980366,"+","CHH",0,0,8,0,0,12,0,0,2,0,0,7,0,-5359,2,"T"
"NC_003071.7","AT2G16030",6980377,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5370,2,"T"
"NC_003071.7","AT2G16030",6980381,"+","CHH",0,0,10,0,0,12,0,0,2,0,0,7,0,-5374,2,"T"
"NC_003071.7","AT2G16030",6980385,"+","CHH",0,0,9,0,0,12,0,0,2,0,0,7,0,-5378,2,"T"
"NC_003071.7","AT2G16030",6980386,"+","CHH",0,0,9,8,1,12,0,0,2,0,0,7,0,-5379,2,"T"
"NC_003071.7","AT2G16030",6980390,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7,0,-5383,2,"T"
"NC_003071.7","AT2G16030",6980392,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7,0,-5385,2,"T"
"NC_003071.7","AT2G16030",6980395,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5388,2,"T"
"NC_003071.7","AT2G16030",6980398,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5391,2,"T"
"NC_003071.7","AT2G16030",6980400,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7,0,-5393,2,"T"
"NC_003071.7","AT2G16030",6980405,"+","CHG",0,0,8,0,0,13,0,0,2,0,0,7,0,-5398,2,"T"
"NC_003071.7","AT2G16030",6980406,"+","CG",11,1,8,20,2,8,0,0,2,0,0,6,0,-5399,2,"T"
"NC_003071.7","AT2G16030",6980407,"-","CG",0,0,16,13,1,7,0,0,2,0,0,2,0,-5400,2,"T"
"NC_003071.7","AT2G16030",6980413,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7,0,-5406,2,"T"
"NC_003071.7","AT2G16030",6980421,"+","CHH",0,0,8,0,0,13,0,0,2,0,0,7,0,-5414,2,"T"
"NC_003071.7","AT2G16030",6980426,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,7,0,-5419,2,"T"
"NC_003071.7","AT2G16030",6980447,"+","CHH",0,0,8,0,0,13,0,0,2,0,0,7,0,-5440,2,"T"
"NC_003071.7","AT2G16030",6980451,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5444,2,"T"
"NC_003071.7","AT2G16030",6980457,"+","CG",0,0,9,0,0,12,0,0,1,17,1,5,0,-5450,2,"T"
"NC_003071.7","AT2G16030",6980458,"-","CG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5451,2,"T"
"NC_003071.7","AT2G16030",6980459,"+","CHG",0,0,9,0,0,13,0,0,1,0,0,7,0,-5452,2,"T"
"NC_003071.7","AT2G16030",6980461,"-","CHG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5454,2,"T"
"NC_003071.7","AT2G16030",6980468,"+","CHH",11,1,8,0,0,13,0,0,1,0,0,7,0,-5461,2,"T"
"NC_003071.7","AT2G16030",6980470,"+","CHH",0,0,8,0,0,14,0,0,1,0,0,7,0,-5463,2,"T"
"NC_003071.7","AT2G16030",6980477,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5470,2,"T"
"NC_003071.7","AT2G16030",6980479,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5472,2,"T"
"NC_003071.7","AT2G16030",6980481,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5474,2,"T"
"NC_003071.7","AT2G16030",6980482,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5475,2,"T"
"NC_003071.7","AT2G16030",6980483,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5476,2,"T"
"NC_003071.7","AT2G16030",6980485,"+","CHH",0,0,8,0,0,14,0,0,1,0,0,7,0,-5478,2,"T"
"NC_003071.7","AT2G16030",6980488,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5481,2,"T"
"NC_003071.7","AT2G16030",6980490,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5483,2,"T"
"NC_003071.7","AT2G16030",6980493,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5486,2,"T"
"NC_003071.7","AT2G16030",6980494,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5487,2,"T"
"NC_003071.7","AT2G16030",6980496,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5489,2,"T"
"NC_003071.7","AT2G16030",6980502,"+","CG",78,7,2,50,7,7,NA,0,0,0,0,6,3,-5495,2,"T"
"NC_003071.7","AT2G16030",6980503,"-","CG",71,10,4,75,6,2,0,0,1,0,0,2,0,-5496,2,"T"
"NC_003071.7","AT2G16030",6980505,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5498,2,"T"
"NC_003071.7","AT2G16030",6980508,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5501,2,"T"
"NC_003071.7","AT2G16030",6980510,"+","CG",0,0,9,0,0,14,NA,0,0,0,0,7,3,-5503,2,"T"
"NC_003071.7","AT2G16030",6980511,"-","CG",0,0,9,0,0,7,0,0,2,0,0,2,0,-5504,2,"T"
"NC_003071.7","AT2G16030",6980512,"-","CHG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5505,2,"T"
"NC_003071.7","AT2G16030",6980514,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5507,2,"T"
"NC_003071.7","AT2G16030",6980518,"+","CHH",0,0,8,0,0,14,0,0,1,0,0,7,0,-5511,2,"T"
"NC_003071.7","AT2G16030",6980519,"+","CHH",0,0,8,0,0,14,0,0,1,0,0,7,0,-5512,2,"T"
"NC_003071.7","AT2G16030",6980520,"+","CHH",0,0,8,0,0,14,0,0,1,0,0,7,0,-5513,2,"T"
"NC_003071.7","AT2G16030",6980523,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,5,0,-5516,2,"T"
"NC_003071.7","AT2G16030",6980528,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5521,2,"T"
"NC_003071.7","AT2G16030",6980530,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5523,2,"T"
"NC_003071.7","AT2G16030",6980533,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5526,2,"T"
"NC_003071.7","AT2G16030",6980534,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5527,2,"T"
"NC_003071.7","AT2G16030",6980537,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5530,2,"T"
"NC_003071.7","AT2G16030",6980538,"+","CHH",0,0,9,0,0,14,0,0,1,0,0,7,0,-5531,2,"T"
"NC_003071.7","AT2G16030",6980542,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5535,2,"T"
"NC_003071.7","AT2G16030",6980545,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5538,2,"T"
"NC_003071.7","AT2G16030",6980548,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5541,2,"T"
"NC_003071.7","AT2G16030",6980549,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5542,2,"T"
"NC_003071.7","AT2G16030",6980553,"+","CG",88,7,1,83,10,2,0,0,1,60,3,2,0,-5546,2,"T"
"NC_003071.7","AT2G16030",6980554,"-","CG",100,12,0,88,7,1,0,0,2,50,1,1,0,-5547,2,"T"
"NC_003071.7","AT2G16030",6980555,"-","CHG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5548,2,"T"
"NC_003071.7","AT2G16030",6980556,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5549,2,"T"
"NC_003071.7","AT2G16030",6980558,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5551,2,"T"
"NC_003071.7","AT2G16030",6980560,"+","CG",0,0,6,85,11,2,100,1,0,33,2,4,0,-5553,2,"T"
"NC_003071.7","AT2G16030",6980561,"-","CG",0,0,15,83,5,1,0,0,2,0,0,2,0,-5554,2,"T"
"NC_003071.7","AT2G16030",6980562,"+","CHH",0,0,9,20,2,8,0,0,1,0,0,6,0,-5555,2,"T"
"NC_003071.7","AT2G16030",6980566,"+","CG",75,6,2,67,8,4,100,1,0,40,2,3,0,-5559,2,"T"
"NC_003071.7","AT2G16030",6980567,"-","CG",73,11,4,88,7,1,0,0,2,50,1,1,0,-5560,2,"T"
"NC_003071.7","AT2G16030",6980568,"+","CHG",0,0,9,0,0,13,0,0,1,0,0,7,0,-5561,2,"T"
"NC_003071.7","AT2G16030",6980570,"-","CHG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5563,2,"T"
"NC_003071.7","AT2G16030",6980571,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5564,2,"T"
"NC_003071.7","AT2G16030",6980573,"+","CHG",0,0,9,0,0,13,0,0,1,0,0,7,0,-5566,2,"T"
"NC_003071.7","AT2G16030",6980574,"+","CG",0,0,7,64,7,4,0,0,1,40,2,3,0,-5567,2,"T"
"NC_003071.7","AT2G16030",6980575,"-","CG",13,2,14,25,2,6,0,0,1,0,0,2,0,-5568,2,"T"
"NC_003071.7","AT2G16030",6980576,"-","CHG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5569,2,"T"
"NC_003071.7","AT2G16030",6980578,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5571,2,"T"
"NC_003071.7","AT2G16030",6980584,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5577,2,"T"
"NC_003071.7","AT2G16030",6980587,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5580,2,"T"
"NC_003071.7","AT2G16030",6980588,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5581,2,"T"
"NC_003071.7","AT2G16030",6980591,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5584,2,"T"
"NC_003071.7","AT2G16030",6980592,"+","CHG",0,0,9,0,0,13,0,0,1,0,0,7,0,-5585,2,"T"
"NC_003071.7","AT2G16030",6980594,"-","CHG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5587,2,"T"
"NC_003071.7","AT2G16030",6980596,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5589,2,"T"
"NC_003071.7","AT2G16030",6980602,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5595,2,"T"
"NC_003071.7","AT2G16030",6980605,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5598,2,"T"
"NC_003071.7","AT2G16030",6980607,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5600,2,"T"
"NC_003071.7","AT2G16030",6980608,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,7,0,-5601,2,"T"
"NC_003071.7","AT2G16030",6980611,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5604,2,"T"
"NC_003071.7","AT2G16030",6980612,"+","CG",0,0,7,0,0,12,0,0,1,0,0,6,0,-5605,2,"T"
"NC_003071.7","AT2G16030",6980613,"-","CG",7,1,14,0,0,8,0,0,2,0,0,2,0,-5606,2,"T"
"NC_003071.7","AT2G16030",6980614,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5607,2,"T"
"NC_003071.7","AT2G16030",6980616,"+","CHG",0,0,8,0,0,13,0,0,1,0,0,6,0,-5609,2,"T"
"NC_003071.7","AT2G16030",6980618,"-","CHG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5611,2,"T"
"NC_003071.7","AT2G16030",6980620,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5613,2,"T"
"NC_003071.7","AT2G16030",6980621,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5614,2,"T"
"NC_003071.7","AT2G16030",6980622,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5615,2,"T"
"NC_003071.7","AT2G16030",6980623,"+","CHG",0,0,9,0,0,13,0,0,1,0,0,6,0,-5616,2,"T"
"NC_003071.7","AT2G16030",6980625,"-","CHG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5618,2,"T"
"NC_003071.7","AT2G16030",6980626,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5619,2,"T"
"NC_003071.7","AT2G16030",6980627,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5620,2,"T"
"NC_003071.7","AT2G16030",6980628,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5621,2,"T"
"NC_003071.7","AT2G16030",6980630,"+","CHG",0,0,9,0,0,13,0,0,1,0,0,6,0,-5623,2,"T"
"NC_003071.7","AT2G16030",6980632,"-","CHG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5625,2,"T"
"NC_003071.7","AT2G16030",6980633,"+","CG",0,0,9,0,0,12,0,0,1,0,0,6,0,-5626,2,"T"
"NC_003071.7","AT2G16030",6980634,"-","CG",6,1,15,0,0,8,0,0,2,0,0,2,0,-5627,2,"T"
"NC_003071.7","AT2G16030",6980636,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5629,2,"T"
"NC_003071.7","AT2G16030",6980637,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5630,2,"T"
"NC_003071.7","AT2G16030",6980642,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5635,2,"T"
"NC_003071.7","AT2G16030",6980644,"+","CHH",0,0,9,0,0,13,0,0,1,0,0,6,0,-5637,2,"T"
"NC_003071.7","AT2G16030",6980647,"+","CHG",0,0,9,0,0,13,0,0,1,0,0,6,0,-5640,2,"T"
"NC_003071.7","AT2G16030",6980648,"+","CG",14,1,6,18,2,9,NA,0,0,25,1,3,3,-5641,2,"T"
"NC_003071.7","AT2G16030",6980649,"-","CG",0,0,16,0,0,8,100,1,0,0,0,2,0,-5642,2,"T"
"NC_003071.7","AT2G16030",6980652,"+","CHH",0,0,8,0,0,13,0,0,1,0,0,6,0,-5645,2,"T"
"NC_003071.7","AT2G16030",6980655,"+","CHH",11,1,8,0,0,13,0,0,1,0,0,6,0,-5648,2,"T"
"NC_003071.7","AT2G16030",6980661,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5654,2,"T"
"NC_003071.7","AT2G16030",6980663,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5656,2,"T"
"NC_003071.7","AT2G16030",6980666,"+","CG",0,0,9,0,0,13,0,0,2,0,0,6,0,-5659,2,"T"
"NC_003071.7","AT2G16030",6980667,"-","CG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5660,2,"T"
"NC_003071.7","AT2G16030",6980671,"+","CHG",0,0,9,0,0,13,0,0,2,0,0,6,0,-5664,2,"T"
"NC_003071.7","AT2G16030",6980673,"-","CHG",0,0,15,0,0,7,0,0,2,0,0,2,0,-5666,2,"T"
"NC_003071.7","AT2G16030",6980677,"-","CHH",13,2,14,0,0,6,0,0,2,0,0,1,0,-5670,2,"T"
"NC_003071.7","AT2G16030",6980679,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5672,2,"T"
"NC_003071.7","AT2G16030",6980680,"-","CHH",0,0,16,0,0,8,0,0,2,0,0,2,0,-5673,2,"T"
"NC_003071.7","AT2G16030",6980681,"+","CG",0,0,9,0,0,13,0,0,2,17,1,5,0,-5674,2,"T"
"NC_003071.7","AT2G16030",6980682,"-","CG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5675,2,"T"
"NC_003071.7","AT2G16030",6980683,"+","CG",0,0,9,8,1,12,0,0,2,20,1,4,0,-5676,2,"T"
"NC_003071.7","AT2G16030",6980684,"-","CG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5677,2,"T"
"NC_003071.7","AT2G16030",6980685,"-","CHG",0,0,16,0,0,8,0,0,2,0,0,2,0,-5678,2,"T"
"NC_003071.7","AT2G16030",6980686,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5679,2,"T"
"NC_003071.7","AT2G16030",6980687,"+","CHH",0,0,9,0,0,12,0,0,2,0,0,6,0,-5680,2,"T"
"NC_003071.7","AT2G16030",6980689,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5682,2,"T"
"NC_003071.7","AT2G16030",6980690,"+","CHG",0,0,9,8,1,11,0,0,2,0,0,6,0,-5683,2,"T"
"NC_003071.7","AT2G16030",6980692,"-","CHG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5685,2,"T"
"NC_003071.7","AT2G16030",6980693,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5686,2,"T"
"NC_003071.7","AT2G16030",6980694,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5687,2,"T"
"NC_003071.7","AT2G16030",6980697,"+","CG",11,1,8,8,1,11,0,0,2,0,0,6,0,-5690,2,"T"
"NC_003071.7","AT2G16030",6980698,"-","CG",0,0,14,0,0,8,0,0,2,0,0,2,0,-5691,2,"T"
"NC_003071.7","AT2G16030",6980702,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5695,2,"T"
"NC_003071.7","AT2G16030",6980704,"+","CG",0,0,9,0,0,11,0,0,2,0,0,6,0,-5697,2,"T"
"NC_003071.7","AT2G16030",6980705,"-","CG",0,0,12,0,0,8,0,0,2,0,0,2,0,-5698,2,"T"
"NC_003071.7","AT2G16030",6980706,"-","CHG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5699,2,"T"
"NC_003071.7","AT2G16030",6980709,"+","CHG",0,0,9,0,0,13,0,0,2,0,0,6,0,-5702,2,"T"
"NC_003071.7","AT2G16030",6980711,"-","CHG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5704,2,"T"
"NC_003071.7","AT2G16030",6980712,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5705,2,"T"
"NC_003071.7","AT2G16030",6980716,"-","CHH",0,0,14,0,0,8,0,0,2,0,0,2,0,-5709,2,"T"
"NC_003071.7","AT2G16030",6980717,"+","CG",0,0,9,0,0,13,50,1,1,0,0,5,0,-5710,2,"T"
"NC_003071.7","AT2G16030",6980718,"-","CG",0,0,14,0,0,8,0,0,2,0,0,2,0,-5711,2,"T"
"NC_003071.7","AT2G16030",6980720,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5713,2,"T"
"NC_003071.7","AT2G16030",6980721,"+","CG",0,0,9,0,0,12,50,1,1,0,0,4,0,-5714,2,"T"
"NC_003071.7","AT2G16030",6980722,"-","CG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5715,2,"T"
"NC_003071.7","AT2G16030",6980724,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5717,2,"T"
"NC_003071.7","AT2G16030",6980727,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5720,2,"T"
"NC_003071.7","AT2G16030",6980728,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5721,2,"T"
"NC_003071.7","AT2G16030",6980731,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5724,2,"T"
"NC_003071.7","AT2G16030",6980735,"+","CG",0,0,8,15,2,11,100,2,0,0,0,4,0,-5728,2,"T"
"NC_003071.7","AT2G16030",6980736,"-","CG",20,2,8,25,1,3,0,0,1,50,1,1,0,-5729,2,"T"
"NC_003071.7","AT2G16030",6980737,"-","CHG",0,0,15,0,0,8,0,0,2,0,0,2,0,-5730,2,"T"
"NC_003071.7","AT2G16030",6980738,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5731,2,"T"
"NC_003071.7","AT2G16030",6980739,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5732,2,"T"
"NC_003071.7","AT2G16030",6980745,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5738,2,"T"
"NC_003071.7","AT2G16030",6980748,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5741,2,"T"
"NC_003071.7","AT2G16030",6980749,"+","CHH",0,0,8,0,0,13,0,0,2,0,0,5,0,-5742,2,"T"
"NC_003071.7","AT2G16030",6980753,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5746,2,"T"
"NC_003071.7","AT2G16030",6980754,"+","CHH",0,0,9,8,1,12,0,0,2,0,0,4,0,-5747,2,"T"
"NC_003071.7","AT2G16030",6980757,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5750,2,"T"
"NC_003071.7","AT2G16030",6980758,"-","CHH",0,0,15,0,0,8,0,0,2,0,0,2,0,-5751,2,"T"
"NC_003071.7","AT2G16030",6980759,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5752,2,"T"
"NC_003071.7","AT2G16030",6980762,"-","CHH",0,0,15,0,0,7,0,0,2,0,0,2,0,-5755,2,"T"
"NC_003071.7","AT2G16030",6980764,"-","CHH",0,0,15,0,0,7,0,0,2,0,0,2,0,-5757,2,"T"
"NC_003071.7","AT2G16030",6980765,"-","CHH",0,0,15,0,0,7,0,0,2,0,0,2,0,-5758,2,"T"
"NC_003071.7","AT2G16030",6980766,"-","CHH",0,0,15,0,0,7,0,0,2,0,0,2,0,-5759,2,"T"
"NC_003071.7","AT2G16030",6980770,"-","CHH",0,0,15,0,0,7,0,0,2,0,0,2,0,-5763,2,"T"
"NC_003071.7","AT2G16030",6980773,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5766,2,"T"
"NC_003071.7","AT2G16030",6980776,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5769,2,"T"
"NC_003071.7","AT2G16030",6980778,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5771,2,"T"
"NC_003071.7","AT2G16030",6980779,"+","CHG",0,0,9,0,0,12,0,0,2,0,0,5,0,-5772,2,"T"
"NC_003071.7","AT2G16030",6980780,"+","CG",0,0,5,13,1,7,0,0,1,0,0,4,0,-5773,2,"T"
"NC_003071.7","AT2G16030",6980781,"-","CG",0,0,10,17,1,5,0,0,2,0,0,2,0,-5774,2,"T"
"NC_003071.7","AT2G16030",6980783,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5776,2,"T"
"NC_003071.7","AT2G16030",6980786,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5779,2,"T"
"NC_003071.7","AT2G16030",6980787,"+","CG",0,0,9,0,0,13,0,0,2,0,0,4,0,-5780,2,"T"
"NC_003071.7","AT2G16030",6980788,"-","CG",8,1,11,0,0,6,0,0,2,0,0,2,0,-5781,2,"T"
"NC_003071.7","AT2G16030",6980789,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5782,2,"T"
"NC_003071.7","AT2G16030",6980793,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5786,2,"T"
"NC_003071.7","AT2G16030",6980794,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5787,2,"T"
"NC_003071.7","AT2G16030",6980797,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5790,2,"T"
"NC_003071.7","AT2G16030",6980798,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,5,0,-5791,2,"T"
"NC_003071.7","AT2G16030",6980802,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5795,2,"T"
"NC_003071.7","AT2G16030",6980803,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5796,2,"T"
"NC_003071.7","AT2G16030",6980808,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5801,2,"T"
"NC_003071.7","AT2G16030",6980809,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5802,2,"T"
"NC_003071.7","AT2G16030",6980811,"+","CG",0,0,8,8,1,12,0,0,2,0,0,6,0,-5804,2,"T"
"NC_003071.7","AT2G16030",6980812,"-","CG",0,0,14,0,0,7,0,0,2,0,0,1,0,-5805,2,"T"
"NC_003071.7","AT2G16030",6980815,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5808,2,"T"
"NC_003071.7","AT2G16030",6980816,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5809,2,"T"
"NC_003071.7","AT2G16030",6980818,"-","CHH",0,0,13,0,0,7,0,0,2,0,0,2,0,-5811,2,"T"
"NC_003071.7","AT2G16030",6980820,"-","CHH",0,0,14,0,0,7,0,0,2,0,0,2,0,-5813,2,"T"
"NC_003071.7","AT2G16030",6980822,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5815,2,"T"
"NC_003071.7","AT2G16030",6980823,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5816,2,"T"
"NC_003071.7","AT2G16030",6980827,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5820,2,"T"
"NC_003071.7","AT2G16030",6980829,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5822,2,"T"
"NC_003071.7","AT2G16030",6980833,"+","CHH",0,0,9,0,0,13,0,0,2,0,0,6,0,-5826,2,"T"
